# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
AFCEA10_010897	AFCEA10_010897	AFCEA10_010897-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
AFCEA10_010898	AFCEA10_010898	AFCEA10_010898-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_010899	AFCEA10_010899	AFCEA10_010899-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_010900	AFCEA10_010900	AFCEA10_010900-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_010901	AFCEA10_010901	AFCEA10_010901-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_010903	AFCEA10_010903	AFCEA10_010903-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_010919	AFCEA10_010919	AFCEA10_010919-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_010920	AFCEA10_010920	AFCEA10_010920-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_010922	AFCEA10_010922	AFCEA10_010922-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_010923	AFCEA10_010923	AFCEA10_010923-T1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AFCEA10_010924	AFCEA10_010924	AFCEA10_010924-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_010925	AFCEA10_010925	AFCEA10_010925-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_010956	AFCEA10_010956	AFCEA10_010956-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_010957	AFCEA10_010957	AFCEA10_010957-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_010997	AFCEA10_010997	AFCEA10_010997-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_010998	AFCEA10_010998	AFCEA10_010998-T1	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFCEA10_011000	AFCEA10_011000	AFCEA10_011000-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
AFCEA10_011001	AFCEA10_011001	AFCEA10_011001-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011003	AFCEA10_011003	AFCEA10_011003-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011008	AFCEA10_011008	AFCEA10_011008-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011009	AFCEA10_011009	AFCEA10_011009-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011010	AFCEA10_011010	AFCEA10_011010-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AFCEA10_011011	AFCEA10_011011	AFCEA10_011011-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011012	AFCEA10_011012	AFCEA10_011012-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011043	AFCEA10_011043	AFCEA10_011043-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_011044	AFCEA10_011044	AFCEA10_011044-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
AFCEA10_011044	AFCEA10_011044	AFCEA10_011044-T2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
AFCEA10_011044	AFCEA10_011044	AFCEA10_011044-T3	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
AFCEA10_011045	AFCEA10_011045	AFCEA10_011045-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_011046	AFCEA10_011046	AFCEA10_011046-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_011124	AFCEA10_011124	AFCEA10_011124-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011125	AFCEA10_011125	AFCEA10_011125-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011126	AFCEA10_011126	AFCEA10_011126-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011127	AFCEA10_011127	AFCEA10_011127-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011128	AFCEA10_011128	AFCEA10_011128-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011169	AFCEA10_011169	AFCEA10_011169-T1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AFCEA10_011171	AFCEA10_011171	AFCEA10_011171-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011172	AFCEA10_011172	AFCEA10_011172-T1	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AFCEA10_011173	AFCEA10_011173	AFCEA10_011173-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011174	AFCEA10_011174	AFCEA10_011174-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011231	AFCEA10_011231	AFCEA10_011231-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011232	AFCEA10_011232	AFCEA10_011232-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011233	AFCEA10_011233	AFCEA10_011233-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011239	AFCEA10_011239	AFCEA10_011239-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011240	AFCEA10_011240	AFCEA10_011240-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011241	AFCEA10_011241	AFCEA10_011241-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011242	AFCEA10_011242	AFCEA10_011242-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011275	AFCEA10_011275	AFCEA10_011275-T1	protein_coding	0	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
AFCEA10_011322	AFCEA10_011322	AFCEA10_011322-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_011324	AFCEA10_011324	AFCEA10_011324-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_011348	AFCEA10_011348	AFCEA10_011348-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_011351	AFCEA10_011351	AFCEA10_011351-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011352	AFCEA10_011352	AFCEA10_011352-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011353	AFCEA10_011353	AFCEA10_011353-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011354	AFCEA10_011354	AFCEA10_011354-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011355	AFCEA10_011355	AFCEA10_011355-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011356	AFCEA10_011356	AFCEA10_011356-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011357	AFCEA10_011357	AFCEA10_011357-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011358	AFCEA10_011358	AFCEA10_011358-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011386	AFCEA10_011386	AFCEA10_011386-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011387	AFCEA10_011387	AFCEA10_011387-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011388	AFCEA10_011388	AFCEA10_011388-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011389	AFCEA10_011389	AFCEA10_011389-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011407	AFCEA10_011407	AFCEA10_011407-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011408	AFCEA10_011408	AFCEA10_011408-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011409	AFCEA10_011409	AFCEA10_011409-T1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AFCEA10_011414	AFCEA10_011414	AFCEA10_011414-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011415	AFCEA10_011415	AFCEA10_011415-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011416	AFCEA10_011416	AFCEA10_011416-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011417	AFCEA10_011417	AFCEA10_011417-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011418	AFCEA10_011418	AFCEA10_011418-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011419	AFCEA10_011419	AFCEA10_011419-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011420	AFCEA10_011420	AFCEA10_011420-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011421	AFCEA10_011421	AFCEA10_011421-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011440	AFCEA10_011440	AFCEA10_011440-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011441	AFCEA10_011441	AFCEA10_011441-T1	protein_coding	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
AFCEA10_011442	AFCEA10_011442	AFCEA10_011442-T1	protein_coding	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1
AFCEA10_011443	AFCEA10_011443	AFCEA10_011443-T1	protein_coding	0	0	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1
AFCEA10_011461	AFCEA10_011461	AFCEA10_011461-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011462	AFCEA10_011462	AFCEA10_011462-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011492	AFCEA10_011492	AFCEA10_011492-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AFCEA10_011493	AFCEA10_011493	AFCEA10_011493-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AFCEA10_011494	AFCEA10_011494	AFCEA10_011494-T1	protein_coding	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
AFCEA10_011495	AFCEA10_011495	AFCEA10_011495-T1	protein_coding	4	0	0	3	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0
AFCEA10_011496	AFCEA10_011496	AFCEA10_011496-T1	protein_coding	3	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4
AFCEA10_011497	AFCEA10_011497	AFCEA10_011497-T1	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
AFCEA10_011498	AFCEA10_011498	AFCEA10_011498-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_011501	AFCEA10_011501	AFCEA10_011501-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011502	AFCEA10_011502	AFCEA10_011502-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011503	AFCEA10_011503	AFCEA10_011503-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_011535	AFCEA10_011535	AFCEA10_011535-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011536	AFCEA10_011536	AFCEA10_011536-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011544	AFCEA10_011544	AFCEA10_011544-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011550	AFCEA10_011550	AFCEA10_011550-T1	protein_coding	1	2	7	1	0	0	0	0	0	0	0	0	1	7	0	0	0	1	0	2	0
AFCEA10_011554	AFCEA10_011554	AFCEA10_011554-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_011560	AFCEA10_011560	AFCEA10_011560-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011561	AFCEA10_011561	AFCEA10_011561-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_011562	AFCEA10_011562	AFCEA10_011562-T1	protein_coding	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
AFCEA10_011567	AFCEA10_011567	AFCEA10_011567-T1	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFCEA10_011569	AFCEA10_011569	AFCEA10_011569-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFG1	AFCEA10_006538	AFCEA10_006538-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AGC1	AFCEA10_007281	AFCEA10_007281-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
AGE2	AFCEA10_005420	AFCEA10_005420-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AIM6_3	AFCEA10_006099	AFCEA10_006099-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AKL1	AFCEA10_007679	AFCEA10_007679-T1	protein_coding	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ALB1	AFCEA10_000049	AFCEA10_000049-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ALD6	AFCEA10_005936	AFCEA10_005936-T1	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALG11	AFCEA10_007583	AFCEA10_007583-T1	protein_coding	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ALG13	AFCEA10_005990	AFCEA10_005990-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ALG3	AFCEA10_002407	AFCEA10_002407-T1	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ALG6	AFCEA10_003496	AFCEA10_003496-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ALG7	AFCEA10_000701	AFCEA10_000701-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ALP1_1	AFCEA10_005075	AFCEA10_005075-T1	protein_coding	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ALP1_2	AFCEA10_005840	AFCEA10_005840-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ALT1	AFCEA10_005425	AFCEA10_005425-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AMS1	AFCEA10_003442	AFCEA10_003442-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
AMS1	AFCEA10_003442	AFCEA10_003442-T2	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
ANP1	AFCEA10_000223	AFCEA10_000223-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
APC1	AFCEA10_003675	AFCEA10_003675-T1	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APE2	AFCEA10_005578	AFCEA10_005578-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
APL5	AFCEA10_007115	AFCEA10_007115-T1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
APN2	AFCEA10_003652	AFCEA10_003652-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
APN2	AFCEA10_003652	AFCEA10_003652-T2	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
APN2	AFCEA10_003652	AFCEA10_003652-T3	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ARG1	AFCEA10_001250	AFCEA10_001250-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1
ARG1	AFCEA10_001250	AFCEA10_001250-T2	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1
ARG1	AFCEA10_001250	AFCEA10_001250-T3	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1
ARG2_1	AFCEA10_000678	AFCEA10_000678-T1	protein_coding	0	0	0	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ARG81	AFCEA10_009657	AFCEA10_009657-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ARO1	AFCEA10_004205	AFCEA10_004205-T1	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARO1	AFCEA10_004205	AFCEA10_004205-T2	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ARP1	AFCEA10_005989	AFCEA10_005989-T1	protein_coding	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
ARP2_2	AFCEA10_004249	AFCEA10_004249-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ARP9	AFCEA10_009412	AFCEA10_009412-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ARR3_4	AFCEA10_011537	AFCEA10_011537-T1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASE1	AFCEA10_000188	AFCEA10_000188-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASPF3_1	AFCEA10_001443	AFCEA10_001443-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ATE1	AFCEA10_000531	AFCEA10_000531-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ATG1	AFCEA10_005580	AFCEA10_005580-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ATG16	AFCEA10_002420	AFCEA10_002420-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ATG20	AFCEA10_000414	AFCEA10_000414-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ATP20	AFCEA10_003956	AFCEA10_003956-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ATP4	AFCEA10_008784	AFCEA10_008784-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ATR1	AFCEA10_002209	AFCEA10_002209-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AYR1_1	AFCEA10_006578	AFCEA10_006578-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
BEM1	AFCEA10_006537	AFCEA10_006537-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BGL2	AFCEA10_004444	AFCEA10_004444-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BIM1	AFCEA10_003065	AFCEA10_003065-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
BMH1	AFCEA10_009763	AFCEA10_009763-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
BMS1	AFCEA10_000479	AFCEA10_000479-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
BNA1_3	AFCEA10_010921	AFCEA10_010921-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BOI2	AFCEA10_009756	AFCEA10_009756-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BOS1	AFCEA10_007335	AFCEA10_007335-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
BPH1_1	AFCEA10_002129	AFCEA10_002129-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BPH1_2	AFCEA10_002130	AFCEA10_002130-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BPH1_2	AFCEA10_002130	AFCEA10_002130-T2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BTS1_2	AFCEA10_009001	AFCEA10_009001-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
BUB1	AFCEA10_005390	AFCEA10_005390-T1	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BUB3	AFCEA10_005117	AFCEA10_005117-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
BUD6	AFCEA10_004623	AFCEA10_004623-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BUD7	AFCEA10_002970	AFCEA10_002970-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CAP2	AFCEA10_007965	AFCEA10_007965-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CBF5	AFCEA10_001779	AFCEA10_001779-T1	protein_coding	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
CBK1	AFCEA10_005849	AFCEA10_005849-T1	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBS2	AFCEA10_001000	AFCEA10_001000-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCC2	AFCEA10_005914	AFCEA10_005914-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCH1	AFCEA10_004479	AFCEA10_004479-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCS1	AFCEA10_000840	AFCEA10_000840-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCS1	AFCEA10_000840	AFCEA10_000840-T2	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCT2	AFCEA10_008097	AFCEA10_008097-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CDC25	AFCEA10_000190	AFCEA10_000190-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CDC25	AFCEA10_000190	AFCEA10_000190-T2	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
